"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","HC1 Area","HC2 Area","HC3 Area","CHB1 Area","CHB2 Area","CHB3 Area","LC1 Area","LC2 Area","LC3 Area","HCC1 Area","HCC2 Area","HCC3 Area","Sample Profile (Ratio)","HC Area","CHB Area","LC Area","HCC Area","Group Profile (Ratio)","Avg. Mass","Description"
56,true,"P02766|TTHY_HUMAN",31.31,76.87,38,38,"",1127744.5,1475118.5,992787.2,458304.97,786445.8,872737.5,341020.72,324570.25,323783.56,730848.75,651588.44,932250.4,1.50:1.96:1.32:0.61:1.05:1.16:0.45:0.43:0.43:0.97:0.87:1.24,1198550.1,705829.4,330531.97,771562.5,1.59:0.94:0.44:1.03,15887,"Transthyretin OS=Homo sapiens OX=9606 GN=TTR PE=1 SV=1"
847,true,"P41240|CSK_HUMAN",11.39,2.44,1,1,"",6774.5327,5594.738,7112.3975,2550.471,5283.4004,5123.3496,3381.5376,5321.3184,5182.296,8321.223,6817.1772,6772.4443,1.19:0.98:1.25:0.45:0.93:0.90:0.59:0.94:0.91:1.46:1.20:1.19,6493.889,4319.0737,4628.384,7303.6147,1.14:0.76:0.81:1.28,50704,"Tyrosine-protein kinase CSK OS=Homo sapiens OX=9606 GN=CSK PE=1 SV=1"
118,false,"Q2TV78|MST1L_HUMAN",2.65,14.13,9,9,"Carbamidomethylation",4722.488,10272.7,10468.539,7142.9365,23349.883,22394.678,7339.0264,10574.638,13786.079,5594.7173,15460.714,20626.02,0.37:0.81:0.83:0.56:1.85:1.77:0.58:0.84:1.09:0.44:1.22:1.63,9529.673,17629.164,10566.581,17961.111,0.68:1.27:0.76:1.29,79694,"Putative macrophage stimulating 1-like protein OS=Homo sapiens OX=9606 GN=MST1L PE=2 SV=2"
1261,true,"Q16787|LAMA3_HUMAN",14.78,0.30,1,1,"",11767.744,19959.828,25433.773,9750.255,4590.222,10513.262,3004.709,9765.941,5436.717,2386.448,4369.3916,7115.337,1.24:2.10:2.68:1.03:0.48:1.11:0.32:1.03:0.57:0.25:0.46:0.75,19053.781,8284.58,6069.1226,4623.7256,2.00:0.87:0.64:0.49,366619,"Laminin subunit alpha-3 OS=Homo sapiens OX=9606 GN=LAMA3 PE=1 SV=3"
47,true,"P00739|HPTR_HUMAN",37.22,36.21,54,12,"Carbamidomethylation",102938.36,129478.2,111341.19,96822.586,99737.58,96734.95,44192.754,56603.395,51538.188,94952.27,81736.17,67511.234,1.20:1.50:1.29:1.12:1.16:1.12:0.51:0.66:0.60:1.10:0.95:0.78,114585.914,97765.04,50778.11,81399.89,1.33:1.14:0.59:0.95,39030,"Haptoglobin-related protein OS=Homo sapiens OX=9606 GN=HPR PE=2 SV=2"
461,true,"P08582|TRFM_HUMAN",3.08,1.08,3,1,"Carbamidomethylation",31346.719,23535.346,3219.3865,30494.596,21743.201,6362.211,13436.771,6669.1465,1831.8832,30802.676,30138.26,6441.0894,1.83:1.37:0.19:1.78:1.27:0.37:0.78:0.39:0.11:1.79:1.76:0.38,19367.15,19533.336,7312.6006,22460.676,1.13:1.14:0.43:1.31,80215,"Melanotransferrin OS=Homo sapiens OX=9606 GN=MELTF PE=1 SV=2"
2086,true,"Q9HCF6|TRPM3_HUMAN",37.92,1.15,1,1,"Carbamidomethylation",23307.285,15652.965,16444.818,12075.23,7075.183,3551.3538,932.5565,989.1531,541.53217,0.0,1375.1971,2208.9204,3.32:2.23:2.34:1.72:1.01:0.51:0.13:0.14:0.08:0.00:0.20:0.31,18468.355,7567.256,821.08057,1792.0588,2.58:1.06:0.11:0.25,197571,"Transient receptor potential cation channel subfamily M member 3 OS=Homo sapiens OX=9606 GN=TRPM3 PE=2 SV=4"
1948,true,"O15042|SR140_HUMAN",6.77,1.75,1,1,"",4912.72,6133.7544,6289.604,22458.184,10988.84,512.8203,10665.81,27004.617,19012.42,24655.854,22485.023,33798.586,0.31:0.39:0.40:1.43:0.70:0.03:0.68:1.72:1.21:1.57:1.43:2.15,5778.693,11319.948,18894.281,26979.82,0.37:0.72:1.20:1.71,118292,"U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2"
2104,true,"Q03001|DYST_HUMAN",11.84,0.15,1,1,"",1181.5443,481.95923,862.29047,471.21457,0.0,466.06412,909.2341,698.92566,814.4511,833.9424,1383.9373,1550.0408,1.47:0.60:1.07:0.59:0.00:0.58:1.13:0.87:1.01:1.04:1.72:1.93,841.93134,468.63934,807.5369,1255.9735,1.00:0.56:0.96:1.49,860662,"Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=4"
772,true,"P0DV73|F90AG_HUMAN",8.76,2.37,1,1,"",29818.807,89071.95,70269.4,33039.65,28014.295,46509.746,13010.148,5545.1553,26271.922,11527.926,39679.977,1656.2728,0.91:2.71:2.14:1.01:0.85:1.42:0.40:0.17:0.80:0.35:1.21:0.05,63053.387,35854.562,14942.408,17621.393,1.92:1.09:0.45:0.54,49759,"Protein FAM90A16 OS=Homo sapiens OX=9606 GN=FAM90A16 PE=3 SV=1"
1879,true,"Q8NEL9|DDHD1_HUMAN",2.70,1.00,1,1,"",1791.433,1120.1685,769.8862,367.46564,863.268,945.0548,588.7032,1118.671,1011.55035,627.1348,1162.1387,0.0,2.07:1.30:0.89:0.43:1.00:1.09:0.68:1.30:1.17:0.73:1.35:0.00,1227.1626,725.2628,906.30817,894.6367,1.31:0.77:0.97:0.95,100435,"Phospholipase DDHD1 OS=Homo sapiens OX=9606 GN=DDHD1 PE=1 SV=2"
280,true,"P20851|C4BPB_HUMAN",40.12,53.57,11,11,"Carbamidomethylation",64587.418,69004.51,73551.49,62120.047,55063.348,57316.395,29172.836,37043.703,33535.78,59012.746,59199.945,47293.29,1.20:1.28:1.36:1.15:1.02:1.06:0.54:0.69:0.62:1.09:1.10:0.88,69047.81,58166.6,33250.773,55168.66,1.28:1.08:0.62:1.02,28357,"C4b-binding protein beta chain OS=Homo sapiens OX=9606 GN=C4BPB PE=1 SV=1"
635,true,"O60503|ADCY9_HUMAN",24.26,0.81,1,1,"",20097.092,22092.98,24588.57,24533.568,20063.088,18589.898,17570.299,21147.637,20064.85,28607.455,30394.566,32287.832,0.86:0.95:1.05:1.05:0.86:0.80:0.75:0.91:0.86:1.23:1.30:1.38,22259.547,21062.186,19594.262,30429.951,0.95:0.90:0.84:1.30,150701,"Adenylate cyclase type 9 OS=Homo sapiens OX=9606 GN=ADCY9 PE=1 SV=4"
209,true,"A0A075B6Q5|HV364_HUMAN",6.47,25.42,10,4,"",71528.2,85542.164,68572.19,76901.38,78939.125,75047.15,72691.24,110744.78,82759.81,8428.518,68750.4,56792.76,1.00:1.20:0.96:1.08:1.11:1.05:1.02:1.55:1.16:0.12:0.96:0.80,75492.305,77349.625,88731.945,44657.227,1.05:1.08:1.24:0.62,12891,"Immunoglobulin heavy variable 3-64 OS=Homo sapiens OX=9606 GN=IGHV3-64 PE=3 SV=1"
72,true,"P07358|CO8B_HUMAN",37.40,54.65,35,35,"Carbamidomethylation",48657.96,53123.15,48578.54,25949.719,34685.055,35924.55,15961.199,22210.03,23216.426,43448.055,44429.71,45572.027,1.32:1.44:1.32:0.70:0.94:0.98:0.43:0.60:0.63:1.18:1.21:1.24,52213.6,32186.441,20462.55,46586.742,1.38:0.85:0.54:1.23,67047,"Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=3"
101,true,"O14791|APOL1_HUMAN",39.27,37.94,16,16,"",58868.332,49560.363,79768.09,53486.49,55196.03,55902.9,24979.273,25305.586,27084.781,33367.9,38346.9,36977.17,1.31:1.10:1.78:1.19:1.23:1.24:0.56:0.56:0.60:0.74:0.85:0.82,62732.26,54861.805,26396.996,36230.656,1.39:1.22:0.59:0.80,43974,"Apolipoprotein L1 OS=Homo sapiens OX=9606 GN=APOL1 PE=1 SV=5"
2023,true,"Q9UPN3|MACF1_HUMAN",0.04,0.26,1,1,"Carbamidomethylation",2462.3533,1442.6715,1387.5117,442.7221,3581.7947,3290.5579,887.95905,2633.8242,2628.4817,1704.2987,2614.1868,1855.3948,1.19:0.69:0.67:0.21:1.72:1.58:0.43:1.27:1.27:0.82:1.26:0.89,1764.1788,2438.3582,2050.0884,2057.96,0.85:1.17:0.99:0.99,838308,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4"
1999,true,"Q8NFI3|ENASE_HUMAN",2.35,1.21,1,1,"",6668.933,24982.457,45850.54,9377.206,33700.254,54687.12,43057.68,24246.004,42124.43,16372.429,26346.953,8227.315,0.24:0.89:1.64:0.34:1.20:1.96:1.54:0.87:1.51:0.59:0.94:0.29,25833.977,32588.193,36476.04,16982.232,0.92:1.17:1.30:0.61,83987,"Cytosolic endo-beta-N-acetylglucosaminidase OS=Homo sapiens OX=9606 GN=ENGASE PE=1 SV=1"
192,true,"P02747|C1QC_HUMAN",39.04,34.29,10,10,"Carbamidomethylation",171876.8,171140.06,181520.88,123784.77,114307.86,110619.22,118404.055,132716.03,127860.68,129009.7,140182.67,149074.4,1.23:1.23:1.30:0.89:0.82:0.79:0.85:0.95:0.92:0.93:1.01:1.07,174845.9,116237.29,126326.92,139422.27,1.26:0.83:0.91:1.00,25774,"Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3"
524,true,"Q15413|RYR3_HUMAN",7.88,0.62,2,2,"Oxidation (M)",4672.387,12731.515,2935.8972,2910.32,1020.1377,902.7888,27607.365,16641.047,3261.6416,18642.387,5607.272,1168.1556,0.57:1.56:0.36:0.36:0.12:0.11:3.38:2.04:0.40:2.28:0.69:0.14,6779.933,1611.0822,15836.685,8472.6045,0.83:0.20:1.94:1.04,552042,"Ryanodine receptor 3 OS=Homo sapiens OX=9606 GN=RYR3 PE=1 SV=3"
327,true,"P0DOX4|IGE_HUMAN",1.84,1.65,1,1,"",2290.3086,1926.8611,3614.5447,2606.71,2350.3362,3134.9412,555.6095,3100.7039,2496.814,3280.8525,2030.4578,2043.5586,0.93:0.79:1.47:1.06:0.96:1.28:0.23:1.26:1.02:1.34:0.83:0.83,2610.5715,2697.329,2051.0425,2451.623,1.06:1.10:0.84:1.00,60323,"Immunoglobulin epsilon heavy chain OS=Homo sapiens OX=9606 PE=1 SV=1"
220,true,"P01743|HV146_HUMAN",16.11,12.82,7,3,"",7270.482,4233.1543,5263.7305,4055.6946,5387.5166,5647.9985,4453.392,7085.1357,6227.473,12986.467,10365.351,7809.017,1.08:0.63:0.78:0.60:0.80:0.84:0.66:1.05:0.93:1.93:1.54:1.16,5589.122,5030.4033,5922.0005,10386.945,0.83:0.75:0.88:1.54,12933,"Immunoglobulin heavy variable 1-46 OS=Homo sapiens OX=9606 GN=IGHV1-46 PE=1 SV=2"
68,true,"P07996|TSP1_HUMAN",11.41,28.21,26,26,"Carbamidomethylation",26884.629,29481.906,25630.965,10864.38,11106.595,14296.649,7457.6294,25890.031,6811.5903,16631.838,15842.595,14638.232,1.57:1.72:1.50:0.63:0.65:0.83:0.44:1.51:0.40:0.97:0.92:0.85,27332.5,12089.208,13386.417,15704.222,1.60:0.71:0.78:0.92,129383,"Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2"
647,true,"Q9GZZ6|ACH10_HUMAN",29.11,7.56,2,2,"Oxidation (M)",4422.2954,3722.6829,4706.6772,2183.1038,2627.0664,2640.9587,559.284,719.643,966.27856,1637.1924,4713.747,5013.9604,1.56:1.32:1.67:0.77:0.93:0.93:0.20:0.25:0.34:0.58:1.67:1.77,4283.8853,2483.7097,748.40186,3788.3,1.52:0.88:0.26:1.34,49705,"Neuronal acetylcholine receptor subunit alpha-10 OS=Homo sapiens OX=9606 GN=CHRNA10 PE=1 SV=1"
639,true,"Q8TD57|DYH3_HUMAN",9.35,0.83,2,2,"Carbamidomethylation; Oxidation (M)",2195.2747,3774.8708,3376.853,2128.4658,3990.978,3891.8298,3396.2134,7749.7017,8172.966,4610.0356,5638.7427,4249.4023,0.50:0.85:0.76:0.48:0.90:0.88:0.77:1.75:1.84:1.04:1.27:0.96,3115.6663,3337.0913,6439.627,4832.727,0.70:0.75:1.45:1.09,470771,"Dynein axonemal heavy chain 3 OS=Homo sapiens OX=9606 GN=DNAH3 PE=2 SV=1"
171,true,"P03951|FA11_HUMAN",3.76,20.00,10,8,"Carbamidomethylation",29289.826,58692.285,84902.875,8385.379,64830.805,80092.305,63551.125,82649.87,44821.46,84932.2,89302.055,117235.26,0.43:0.87:1.26:0.12:0.96:1.19:0.94:1.23:0.67:1.26:1.33:1.74,57926.855,51102.832,63674.152,97156.5,0.86:0.76:0.94:1.44,70109,"Coagulation factor XI OS=Homo sapiens OX=9606 GN=F11 PE=1 SV=1"
514,true,"P13598|ICAM2_HUMAN",11.87,3.64,1,1,"",2786.1592,25199.887,23568.06,385.8612,402.47336,1659.4601,3486.9788,1899.8784,3145.461,14273.355,1180.5424,851.28577,0.42:3.84:3.59:0.06:0.06:0.25:0.53:0.29:0.48:2.17:0.18:0.13,17184.703,815.9315,2844.106,5435.061,2.62:0.12:0.43:0.83,30654,"Intercellular adhesion molecule 2 OS=Homo sapiens OX=9606 GN=ICAM2 PE=1 SV=2"
1919,true,"Q16775|GLO2_HUMAN",34.84,3.57,1,1,"Carbamidomethylation",4313.0933,4933.3306,5516.918,3331.1462,4413.5938,7638.423,1021.4396,1214.224,1800.3593,6559.767,6459.44,8573.224,0.93:1.06:1.19:0.72:0.95:1.64:0.22:0.26:0.39:1.41:1.39:1.84,4921.114,5127.7207,1345.341,7197.477,1.06:1.10:0.29:1.55,33806,"Hydroxyacylglutathione hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=2"
188,true,"P01772|HV333_HUMAN",15.91,12.82,11,1,"",300.12262,3197.608,2571.3613,547.6812,0.0,0.0,1307.5796,1667.9144,1515.3503,3195.86,845.92535,2555.261,0.20:2.17:1.74:0.37:0.00:0.00:0.89:1.13:1.03:2.17:0.57:1.73,2023.0306,547.6812,1496.9481,2199.0154,1.29:0.35:0.96:1.40,13074,"Immunoglobulin heavy variable 3-33 OS=Homo sapiens OX=9606 GN=IGHV3-33 PE=1 SV=2"
68,false,"P35442|TSP2_HUMAN",10.36,0.60,1,1,"",642.17206,1471.5167,1160.296,548.92804,663.19214,551.4424,474.77707,456.7095,0.0,0.0,784.82855,0.0,1.14:2.61:2.06:0.98:1.18:0.98:0.84:0.81:0.00:0.00:1.39:0.00,1091.3282,587.8542,465.7433,784.82855,1.49:0.80:0.64:1.07,129991,"Thrombospondin-2 OS=Homo sapiens OX=9606 GN=THBS2 PE=1 SV=2"
525,true,"Q7Z5P9|MUC19_HUMAN",13.12,0.21,1,1,"",99074.43,136226.53,121416.65,33428.38,41701.457,65794.03,133098.27,41157.453,152155.55,130099.63,126128.51,130480.766,0.98:1.35:1.20:0.33:0.41:0.65:1.32:0.41:1.51:1.29:1.25:1.29,118905.87,46974.62,108803.76,128902.97,1.18:0.47:1.08:1.28,805253,"Mucin-19 OS=Homo sapiens OX=9606 GN=MUC19 PE=1 SV=3"
537,true,"Q96P44|COLA1_HUMAN",1.77,2.09,1,1,"",897.9935,587.7607,532.31903,801.6296,879.1204,542.91675,910.09015,537.41785,1707.4872,1065.4078,1037.7323,581.3217,1.07:0.70:0.63:0.95:1.05:0.65:1.08:0.64:2.03:1.27:1.24:0.69,672.6911,741.2222,1051.665,894.8206,0.80:0.88:1.25:1.07,99369,"Collagen alpha-1(XXI) chain OS=Homo sapiens OX=9606 GN=COL21A1 PE=2 SV=1"
1714,true,"Q8N2C7|UNC80_HUMAN",35.47,0.52,1,1,"Oxidation (M)",5388.7886,4644.259,4706.765,4487.3237,4303.0176,4053.3567,2525.7854,1563.3389,1648.8792,3750.1501,5203.393,4572.485,1.38:1.19:1.21:1.15:1.10:1.04:0.65:0.40:0.42:0.96:1.33:1.17,4913.271,4281.2324,1912.6678,4508.676,1.26:1.10:0.49:1.15,363390,"Protein unc-80 homolog OS=Homo sapiens OX=9606 GN=UNC80 PE=1 SV=2"
1932,true,"Q96I51|RCC1L_HUMAN",0.07,4.96,1,1,"",6277.6943,9208.008,51797.98,13396.303,6943.625,22505.041,14933.987,20369.922,9565.118,155223.55,5645.3022,6744.0493,0.23:0.34:1.93:0.50:0.26:0.84:0.56:0.76:0.36:5.77:0.21:0.25,22427.895,14281.656,14956.343,55870.965,0.83:0.53:0.56:2.08,49898,"RCC1-like G exchanging factor-like protein OS=Homo sapiens OX=9606 GN=RCC1L PE=1 SV=3"
430,true,"P07998|RNAS1_HUMAN",11.29,15.38,1,1,"Carbamidomethylation",548.0381,455.3,0.0,341.91394,580.2785,1542.7684,7433.0723,632.53015,664.2455,0.0,536.8521,0.0,0.52:0.43:0.00:0.32:0.55:1.45:7.00:0.60:0.63:0.00:0.51:0.00,501.66904,821.6536,2909.9492,536.8521,0.42:0.69:2.44:0.45,17644,"Ribonuclease pancreatic OS=Homo sapiens OX=9606 GN=RNASE1 PE=1 SV=4"
158,true,"O95445|APOM_HUMAN",12.16,59.04,14,14,"Carbamidomethylation",49227.785,59761.023,73891.31,33331.79,48576.234,49663.906,24132.82,29093.688,31484.707,22251.73,51943.18,46386.84,1.14:1.38:1.71:0.77:1.12:1.15:0.56:0.67:0.73:0.51:1.20:1.07,60960.043,43857.312,28237.07,40193.914,1.41:1.01:0.65:0.93,21253,"Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=2"
1121,true,"Q9H7S9|ZN703_HUMAN",3.47,2.03,1,1,"",1429.7024,2365.6416,2033.9801,332.5764,7381.7583,2367.1597,644.2409,683.80914,708.27905,3191.6304,999.4695,1382.4316,0.73:1.21:1.04:0.17:3.77:1.21:0.33:0.35:0.36:1.63:0.51:0.71,1943.108,3360.498,678.77637,1857.8439,0.99:1.71:0.35:0.95,58222,"Zinc finger protein 703 OS=Homo sapiens OX=9606 GN=ZNF703 PE=1 SV=1"
91,true,"P22792|CPN2_HUMAN",33.57,36.70,19,19,"Carbamidomethylation",26758.906,26261.744,22591.098,27184.08,30127.738,29090.078,8986.625,13159.94,14213.122,18712.047,20470.348,15432.565,1.27:1.25:1.07:1.29:1.43:1.38:0.43:0.62:0.67:0.89:0.97:0.73,25203.916,28800.633,12119.8955,18901.326,1.19:1.35:0.57:0.89,60557,"Carboxypeptidase N subunit 2 OS=Homo sapiens OX=9606 GN=CPN2 PE=1 SV=3"
78,true,"P07225|PROS_HUMAN",16.08,43.49,26,26,"Carbamidomethylation",59765.465,80886.45,70271.73,77787.41,64758.11,67157.47,59547.51,40143.87,31264.45,39535.625,50936.695,49187.402,1.04:1.40:1.22:1.35:1.12:1.17:1.03:0.70:0.54:0.69:0.88:0.85,70307.88,69900.99,43651.945,46553.242,1.22:1.21:0.76:0.81,75123,"Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=1"
1975,true,"Q8N9L1|ZIC4_HUMAN",2.93,5.39,1,1,"",1250.1227,2977.977,4854.414,3349.4915,1261.6244,4390.1694,2777.9202,1736.4661,1367.4841,4229.4585,3231.864,3541.0122,0.43:1.02:1.67:1.15:0.43:1.51:0.95:0.60:0.47:1.45:1.11:1.22,3027.5046,3000.4285,1960.6234,3667.4448,1.04:1.03:0.67:1.26,36567,"Zinc finger protein ZIC 4 OS=Homo sapiens OX=9606 GN=ZIC4 PE=2 SV=3"
1239,true,"Q9C075|K1C23_HUMAN",1.10,1.90,1,1,"",5488.7466,2088.5881,4049.0425,10758.22,6672.204,3130.2646,8278.403,0.0,21628.898,80424.96,896.7801,1482.5123,0.45:0.17:0.34:0.89:0.55:0.26:0.69:0.00:1.79:6.66:0.07:0.12,3875.459,6853.563,14953.65,27601.418,0.29:0.51:1.12:2.07,48131,"Keratin, type I cytoskeletal 23 OS=Homo sapiens OX=9606 GN=KRT23 PE=1 SV=2"
1519,true,"Q9C0D2|CE295_HUMAN",10.55,0.58,1,1,"",17532.684,26967.953,21274.209,12656.079,14855.788,16891.482,16892.129,17013.549,5745.8735,1083.1299,9028.854,7802.725,1.25:1.93:1.52:0.91:1.06:1.21:1.21:1.22:0.41:0.08:0.65:0.56,21924.95,14801.116,13217.184,5971.5693,1.57:1.06:0.95:0.43,295176,"Centrosomal protein of 295 kDa OS=Homo sapiens OX=9606 GN=CEP295 PE=1 SV=4"
16,true,"P01861|IGHG4_HUMAN",28.99,53.82,97,23,"Carbamidomethylation; Oxidation (M)",598050.75,725546.25,797972.44,286090.8,434037.44,363959.62,476651.38,464553.0,560172.8,762757.4,792522.0,1161974.4,0.97:1.17:1.29:0.46:0.70:0.59:0.77:0.75:0.91:1.23:1.28:1.88,707189.8,361362.62,500775.75,905751.25,1.14:0.58:0.81:1.46,35941,"Immunoglobulin heavy constant gamma 4 OS=Homo sapiens OX=9606 GN=IGHG4 PE=1 SV=1"
402,true,"P07333|CSF1R_HUMAN",20.78,2.26,1,1,"",682.473,847.3888,779.3535,394.7883,798.7852,497.67987,2788.8608,1541.2202,1295.0858,1214.2458,756.3267,1213.0549,0.64:0.79:0.73:0.37:0.75:0.47:2.61:1.44:1.21:1.14:0.71:1.14,769.73846,563.7511,1875.0557,1061.2092,0.72:0.53:1.76:0.99,107984,"Macrophage colony-stimulating factor 1 receptor OS=Homo sapiens OX=9606 GN=CSF1R PE=1 SV=2"
1458,true,"Q9H4A3|WNK1_HUMAN",8.50,0.50,1,1,"",24670.932,58059.848,58845.906,59672.406,81065.42,81500.57,36551.297,71429.3,48067.043,32176.096,49204.77,23536.795,0.47:1.12:1.13:1.15:1.56:1.57:0.70:1.37:0.92:0.62:0.95:0.45,47192.227,74079.47,52015.88,34972.555,0.91:1.42:1.00:0.67,250794,"Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=2"
178,true,"P51884|LUM_HUMAN",1.94,52.07,16,16,"Carbamidomethylation",43317.96,54549.65,55386.08,48997.03,54547.824,48690.062,61242.305,66848.125,63523.957,29873.977,69885.59,67005.875,0.78:0.99:1.00:0.89:0.99:0.88:1.11:1.21:1.15:0.54:1.26:1.21,51084.562,50744.973,63871.46,55588.48,0.92:0.92:1.15:1.00,38429,"Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2"
493,true,"Q9H299|SH3L3_HUMAN",0.28,16.13,1,1,"",2542.511,444.9446,1132.6134,1726.2987,898.10895,1377.449,1453.7814,515.9988,1121.4086,2989.1895,515.9824,1313.3848,1.90:0.33:0.85:1.29:0.67:1.03:1.09:0.39:0.84:2.24:0.39:0.98,1373.3563,1333.9521,1030.3962,1606.1855,1.03:1.00:0.77:1.20,10438,"SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1"
662,true,"Q5VIR6|VPS53_HUMAN",42.44,0.96,1,1,"",2981.8806,3844.9104,5531.1465,7902.4644,7896.3945,8603.961,14625.304,12883.019,13074.73,12412.112,11950.994,12692.952,0.31:0.40:0.58:0.83:0.83:0.90:1.53:1.35:1.37:1.30:1.25:1.33,4119.3125,8134.2734,13527.685,12352.02,0.43:0.85:1.42:1.30,94405,"Vacuolar protein sorting-associated protein 53 homolog OS=Homo sapiens OX=9606 GN=VPS53 PE=1 SV=2"
28,true,"P02774|VTDB_HUMAN",39.95,80.38,66,66,"Carbamidomethylation; Oxidation (M)",1035417.06,1212119.8,1064471.8,1000990.94,1066017.0,1080543.5,809436.0,714500.4,760989.44,1111080.0,1113535.4,1095513.4,1.03:1.21:1.06:1.00:1.06:1.07:0.81:0.71:0.76:1.11:1.11:1.09,1104002.9,1049183.8,761641.94,1106709.6,1.10:1.04:0.76:1.10,52918,"Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC PE=1 SV=2"
224,true,"Q13219|PAPP1_HUMAN",11.00,1.11,1,1,"",311.87982,475.2229,946.5439,722.29376,750.90643,1093.175,774.42224,4852.3926,4811.4893,690.90326,919.5059,1672.0188,0.21:0.32:0.63:0.48:0.50:0.73:0.52:3.23:3.20:0.46:0.61:1.11,577.8822,855.45844,3479.4346,1094.1427,0.38:0.57:2.32:0.73,180973,"Pappalysin-1 OS=Homo sapiens OX=9606 GN=PAPPA PE=1 SV=3"
80,true,"P68871|HBB_HUMAN",34.02,61.90,23,14,"Carbamidomethylation",143805.97,141044.75,131458.19,260143.33,321724.38,325163.8,171623.89,243485.1,243452.42,185724.6,195128.88,191122.78,0.68:0.66:0.62:1.22:1.51:1.53:0.81:1.14:1.14:0.87:0.92:0.90,138769.64,302343.8,219520.47,191010.12,0.65:1.42:1.03:0.90,15998,"Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2"
1284,true,"Q86Y33|CD20B_HUMAN",2.49,2.31,1,1,"Carbamidomethylation",22116.084,4140.951,16429.838,10117.175,7914.4175,4268.1274,1383.672,5577.772,0.0,1035.7443,12086.604,18023.955,2.57:0.48:1.91:1.18:0.92:0.50:0.16:0.65:0.00:0.12:1.41:2.10,14228.958,7433.2397,3480.722,10382.101,1.60:0.84:0.39:1.17,57335,"Cell division cycle protein 20 homolog B OS=Homo sapiens OX=9606 GN=CDC20B PE=1 SV=3"
772,true,"P0C7V4|F90AF_HUMAN",8.76,2.37,1,1,"",29818.807,89071.95,70269.4,33039.65,28014.295,46509.746,13010.148,5545.1553,26271.922,11527.926,39679.977,1656.2728,0.91:2.71:2.14:1.01:0.85:1.42:0.40:0.17:0.80:0.35:1.21:0.05,63053.387,35854.562,14942.408,17621.393,1.92:1.09:0.45:0.54,49895,"Putative protein FAM90A15P OS=Homo sapiens OX=9606 GN=FAM90A15P PE=5 SV=1"
1547,true,"Q92485|ASM3B_HUMAN",8.92,2.20,1,1,"",1519.2251,794.93054,2392.2576,3252.0815,2710.5544,2923.2515,4670.041,3098.6062,1029.6187,1070.348,1056.0905,1316.1302,0.71:0.37:1.11:1.51:1.26:1.36:2.17:1.44:0.48:0.50:0.49:0.61,1568.8044,2961.9624,2932.7554,1147.523,0.73:1.38:1.36:0.53,50814,"Acid sphingomyelinase-like phosphodiesterase 3b OS=Homo sapiens OX=9606 GN=SMPDL3B PE=1 SV=2"
370,true,"P06702|S10A9_HUMAN",61.13,35.09,3,3,"",3854.1145,3491.9473,2966.4492,1832.4138,1910.9796,1913.7778,3059.0388,2284.9795,2566.7095,7902.7354,9153.139,8307.963,0.94:0.85:0.72:0.45:0.47:0.47:0.75:0.56:0.63:1.93:2.23:2.02,3827.911,1885.7238,2636.9092,8973.338,0.88:0.44:0.61:2.07,13242,"Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1"
1390,true,"P0CG32|ZCC18_HUMAN",1.98,1.99,1,1,"",535.94696,25118.938,601.03156,332.31866,16029.362,14414.643,17796.805,1886.4281,4083.7388,766.37744,1535.6464,887.31775,0.08:3.59:0.09:0.05:2.29:2.06:2.54:0.27:0.58:0.11:0.22:0.13,8751.972,10258.774,7922.3237,1063.1139,1.25:1.47:1.13:0.15,45160,"Zinc finger CCHC domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZCCHC18 PE=3 SV=1"
17,false,"Q9Y2G3|AT11B_HUMAN",12.59,0.59,1,1,"",5481.4204,6245.5864,5892.512,3501.818,4912.0225,4178.741,4703.106,3124.185,3726.1519,3434.8926,4740.898,4783.4736,1.20:1.37:1.29:0.77:1.08:0.92:1.03:0.69:0.82:0.75:1.04:1.05,5873.173,4197.5273,3851.1477,4319.755,1.29:0.92:0.84:0.95,134190,"Phospholipid-transporting ATPase IF OS=Homo sapiens OX=9606 GN=ATP11B PE=1 SV=2"
